,Id,epoch,parameters,population_size,best_eval,train_precision,train_recall,train_f1,train_accuracy,val_precision,val_recall,val_f1,val_accuracy,mean_eval,median_eval,pop_best_eval,algorithm
1488,"epoch:89,parameters:131,pop_size:100,algorithm:SNES",89,131,100,0.019793003797531128,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.6298982501029968,0.30329909920692444,0.06153032183647156,SNES
1489,"epoch:90,parameters:131,pop_size:100,algorithm:SNES",90,131,100,0.019793003797531128,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.3499995470046997,0.11056152731180191,0.02160819247364998,SNES
1490,"epoch:91,parameters:131,pop_size:100,algorithm:SNES",91,131,100,0.019793003797531128,0.9599116161616161,0.9583333333333334,0.9582352941176472,0.9583333333333334,0.925,0.9,0.899248120300752,0.9,0.5011537671089172,0.32619139552116394,0.1151130422949791,SNES
1491,"epoch:92,parameters:131,pop_size:100,algorithm:SNES",92,131,100,0.008295571431517601,0.9751775271512113,0.975,0.974988264747301,0.975,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.32147806882858276,0.10077924281358719,0.008295571431517601,SNES
1492,"epoch:93,parameters:131,pop_size:100,algorithm:SNES",93,131,100,0.008295571431517601,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.3313900828361511,0.10878118127584457,0.012529568746685982,SNES
1493,"epoch:94,parameters:131,pop_size:100,algorithm:SNES",94,131,100,0.008295571431517601,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.3157709240913391,0.15060320496559143,0.03926235809922218,SNES
1494,"epoch:95,parameters:131,pop_size:100,algorithm:SNES",95,131,100,0.008295571431517601,0.9628623188405797,0.9583333333333334,0.9581037107017266,0.9583333333333334,0.925,0.9,0.899248120300752,0.9,0.5824570059776306,0.3557889759540558,0.08625131100416183,SNES
1495,"epoch:96,parameters:131,pop_size:100,algorithm:SNES",96,131,100,0.008295571431517601,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.3512219488620758,0.17455779016017914,0.04259726405143738,SNES
1496,"epoch:97,parameters:131,pop_size:100,algorithm:SNES",97,131,100,0.008295571431517601,0.9752083333333332,0.975,0.975003906860447,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.46093329787254333,0.2698668837547302,0.11111863702535629,SNES
1497,"epoch:98,parameters:131,pop_size:100,algorithm:SNES",98,131,100,0.008295571431517601,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.40932679176330566,0.22654949128627777,0.05522415041923523,SNES
1498,"epoch:99,parameters:131,pop_size:100,algorithm:SNES",99,131,100,0.008295571431517601,0.9841463414634146,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.2861831784248352,0.1475856751203537,0.03851643577218056,SNES
1499,"epoch:100,parameters:131,pop_size:100,algorithm:SNES",100,131,100,0.008295571431517601,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9033333333333334,0.9,0.900250626566416,0.9,0.501502275466919,0.19645541906356812,0.03961529955267906,SNES
1500,"epoch:1,parameters:131,pop_size:100,algorithm:CEM",1,131,100,0.9405489563941956,0.4917708333333334,0.3416666666666667,0.24477124183006538,0.3416666666666667,0.2016666666666667,0.36666666666666664,0.26021505376344084,0.36666666666666664,1.2665742635726929,1.208215594291687,0.9405489563941956,CEM
1501,"epoch:2,parameters:131,pop_size:100,algorithm:CEM",2,131,100,0.9405489563941956,0.11673611111111111,0.3416666666666667,0.17401656314699793,0.3416666666666667,0.09,0.3,0.13846153846153847,0.3,1.301063060760498,1.227298378944397,1.0108987092971802,CEM
1502,"epoch:3,parameters:131,pop_size:100,algorithm:CEM",3,131,100,0.9034204483032227,0.46936802232854863,0.6416666666666667,0.5335571835571836,0.6416666666666667,0.8421052631578948,0.6666666666666666,0.5873015873015873,0.6666666666666666,1.2783554792404175,1.1889969110488892,0.9034204483032227,CEM
1503,"epoch:4,parameters:131,pop_size:100,algorithm:CEM",4,131,100,0.8021450638771057,0.44166666666666665,0.35,0.20901162790697675,0.35,0.13444444444444445,0.36666666666666664,0.1967479674796748,0.36666666666666664,1.262464165687561,1.1917493343353271,0.8021450638771057,CEM
1504,"epoch:5,parameters:131,pop_size:100,algorithm:CEM",5,131,100,0.8021450638771057,0.3566323692992214,0.525,0.424697840301169,0.525,0.3318452380952381,0.5,0.3977777777777778,0.5,1.1791937351226807,1.14272141456604,0.8301520347595215,CEM
1505,"epoch:6,parameters:131,pop_size:100,algorithm:CEM",6,131,100,0.7715398073196411,0.5084375,0.675,0.5648760330578513,0.675,0.4683333333333334,0.6333333333333333,0.5195402298850574,0.6333333333333333,1.1427946090698242,1.087775468826294,0.7715398073196411,CEM
1506,"epoch:7,parameters:131,pop_size:100,algorithm:CEM",7,131,100,0.7704258561134338,0.49819903262323767,0.6666666666666666,0.5569958847736626,0.6666666666666666,0.4683333333333334,0.6333333333333333,0.5195402298850574,0.6333333333333333,1.1192504167556763,1.0609283447265625,0.7704258561134338,CEM
1507,"epoch:8,parameters:131,pop_size:100,algorithm:CEM",8,131,100,0.7671310305595398,0.4917708333333334,0.6583333333333333,0.546358543417367,0.6583333333333333,0.535,0.7,0.5935483870967742,0.7,1.0616450309753418,1.005879521369934,0.7671310305595398,CEM
1508,"epoch:9,parameters:131,pop_size:100,algorithm:CEM",9,131,100,0.6120586395263672,0.5084375,0.675,0.5648760330578513,0.675,0.4683333333333334,0.6333333333333333,0.5195402298850574,0.6333333333333333,0.9962269067764282,0.9408726692199707,0.6120586395263672,CEM
1509,"epoch:10,parameters:131,pop_size:100,algorithm:CEM",10,131,100,0.6120586395263672,0.895364546936874,0.8666666666666667,0.8630861040068201,0.8666666666666667,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.9875481128692627,0.9445075392723083,0.6804702281951904,CEM
1510,"epoch:11,parameters:131,pop_size:100,algorithm:CEM",11,131,100,0.5055825710296631,0.9277243589743589,0.9083333333333333,0.9062296046648478,0.9083333333333333,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.8695561289787292,0.8181009888648987,0.5055825710296631,CEM
1511,"epoch:12,parameters:131,pop_size:100,algorithm:CEM",12,131,100,0.5051010847091675,0.4652962962962963,0.6583333333333333,0.53609391124871,0.6583333333333333,0.5153110047846889,0.7,0.5863492063492063,0.7,0.8077012896537781,0.7688878178596497,0.5051010847091675,CEM
1512,"epoch:13,parameters:131,pop_size:100,algorithm:CEM",13,131,100,0.5051010847091675,0.5084375,0.675,0.5648760330578513,0.675,0.4683333333333334,0.6333333333333333,0.5195402298850574,0.6333333333333333,0.9400402903556824,0.868831217288971,0.620383620262146,CEM
1513,"epoch:14,parameters:131,pop_size:100,algorithm:CEM",14,131,100,0.5051010847091675,0.9446808510638298,0.9333333333333333,0.9328305049235281,0.9333333333333333,0.9435897435897436,0.9333333333333333,0.9319444444444444,0.9333333333333333,0.7949455976486206,0.7342026829719543,0.5377522706985474,CEM
1514,"epoch:15,parameters:131,pop_size:100,algorithm:CEM",15,131,100,0.49552470445632935,0.4917708333333334,0.6583333333333333,0.546358543417367,0.6583333333333333,0.535,0.7,0.5935483870967742,0.7,0.7069558501243591,0.6681803464889526,0.49552470445632935,CEM
1515,"epoch:16,parameters:131,pop_size:100,algorithm:CEM",16,131,100,0.29594212770462036,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.4734533429145813,0.43235549330711365,0.29594212770462036,CEM
1516,"epoch:17,parameters:131,pop_size:100,algorithm:CEM",17,131,100,0.29594212770462036,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.7163475751876831,0.6671297550201416,0.5399333238601685,CEM
1517,"epoch:18,parameters:131,pop_size:100,algorithm:CEM",18,131,100,0.29594212770462036,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.5785841941833496,0.5505388975143433,0.481393039226532,CEM
1518,"epoch:19,parameters:131,pop_size:100,algorithm:CEM",19,131,100,0.29594212770462036,0.9527513227513228,0.95,0.9498114393463231,0.95,0.925,0.9,0.899248120300752,0.9,0.5507323741912842,0.5165162682533264,0.4299577474594116,CEM
1519,"epoch:20,parameters:131,pop_size:100,algorithm:CEM",20,131,100,0.28310588002204895,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.4134580194950104,0.3879477083683014,0.28310588002204895,CEM
1520,"epoch:21,parameters:131,pop_size:100,algorithm:CEM",21,131,100,0.28310588002204895,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.5763086080551147,0.5461174249649048,0.4368940591812134,CEM
1521,"epoch:22,parameters:131,pop_size:100,algorithm:CEM",22,131,100,0.28310588002204895,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.4953460693359375,0.47356313467025757,0.3868100047111511,CEM
1522,"epoch:23,parameters:131,pop_size:100,algorithm:CEM",23,131,100,0.28310588002204895,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.4480154812335968,0.42236143350601196,0.3437786400318146,CEM
1523,"epoch:24,parameters:131,pop_size:100,algorithm:CEM",24,131,100,0.28310588002204895,0.9446808510638298,0.9333333333333333,0.9328305049235281,0.9333333333333333,0.8705882352941177,0.8,0.7714285714285715,0.8,0.38957297801971436,0.3736722469329834,0.3087301254272461,CEM
1524,"epoch:25,parameters:131,pop_size:100,algorithm:CEM",25,131,100,0.28310588002204895,0.9841463414634146,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.5263356566429138,0.49679431319236755,0.39587000012397766,CEM
1525,"epoch:26,parameters:131,pop_size:100,algorithm:CEM",26,131,100,0.28310588002204895,0.9141509433962264,0.8833333333333333,0.8802003410059676,0.8833333333333333,0.8705882352941177,0.8,0.7714285714285715,0.8,0.4502507746219635,0.4138530492782593,0.32381105422973633,CEM
1526,"epoch:27,parameters:131,pop_size:100,algorithm:CEM",27,131,100,0.2421853393316269,0.91875,0.8916666666666667,0.8891994478951001,0.8916666666666667,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.3428579568862915,0.3214769661426544,0.2421853393316269,CEM
1527,"epoch:28,parameters:131,pop_size:100,algorithm:CEM",28,131,100,0.2421853393316269,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.4573347568511963,0.4354293644428253,0.31442058086395264,CEM
1528,"epoch:29,parameters:131,pop_size:100,algorithm:CEM",29,131,100,0.21420830488204956,0.917746913580247,0.8916666666666667,0.8882456140350877,0.8916666666666667,0.925,0.9,0.899248120300752,0.9,0.3157934248447418,0.28721725940704346,0.21420830488204956,CEM
1529,"epoch:30,parameters:131,pop_size:100,algorithm:CEM",30,131,100,0.21420830488204956,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.41437339782714844,0.38402441143989563,0.2919592261314392,CEM
1530,"epoch:31,parameters:131,pop_size:100,algorithm:CEM",31,131,100,0.21420830488204956,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.41085007786750793,0.39348530769348145,0.31431856751441956,CEM
1531,"epoch:32,parameters:131,pop_size:100,algorithm:CEM",32,131,100,0.21420830488204956,0.9841463414634146,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.3423618674278259,0.3120643198490143,0.25090739130973816,CEM
1532,"epoch:33,parameters:131,pop_size:100,algorithm:CEM",33,131,100,0.21420830488204956,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,1.0,1.0,1.0,1.0,0.3340383470058441,0.32096073031425476,0.2572786808013916,CEM
1533,"epoch:34,parameters:131,pop_size:100,algorithm:CEM",34,131,100,0.21420830488204956,0.9628623188405797,0.9583333333333334,0.9581037107017266,0.9583333333333334,0.9454545454545454,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.32436835765838623,0.301206111907959,0.23509900271892548,CEM
1534,"epoch:35,parameters:131,pop_size:100,algorithm:CEM",35,131,100,0.21420830488204956,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.2997828423976898,0.28000694513320923,0.2237493246793747,CEM
1535,"epoch:36,parameters:131,pop_size:100,algorithm:CEM",36,131,100,0.21420830488204956,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.30797284841537476,0.2949371039867401,0.2427365928888321,CEM
1536,"epoch:37,parameters:131,pop_size:100,algorithm:CEM",37,131,100,0.19858118891716003,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.24605053663253784,0.23679335415363312,0.19858118891716003,CEM
1537,"epoch:38,parameters:131,pop_size:100,algorithm:CEM",38,131,100,0.19858118891716003,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.25960129499435425,0.2498243898153305,0.21963346004486084,CEM
1538,"epoch:39,parameters:131,pop_size:100,algorithm:CEM",39,131,100,0.19858118891716003,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.29526203870773315,0.2815346121788025,0.2406557947397232,CEM
1539,"epoch:40,parameters:131,pop_size:100,algorithm:CEM",40,131,100,0.19858118891716003,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.24929600954055786,0.23668277263641357,0.2087721824645996,CEM
1540,"epoch:41,parameters:131,pop_size:100,algorithm:CEM",41,131,100,0.15213480591773987,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.18393297493457794,0.18074700236320496,0.15213480591773987,CEM
1541,"epoch:42,parameters:131,pop_size:100,algorithm:CEM",42,131,100,0.15213480591773987,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.25295403599739075,0.2379971593618393,0.20636674761772156,CEM
1542,"epoch:43,parameters:131,pop_size:100,algorithm:CEM",43,131,100,0.15213480591773987,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.23737145960330963,0.21906189620494843,0.18673275411128998,CEM
1543,"epoch:44,parameters:131,pop_size:100,algorithm:CEM",44,131,100,0.15213480591773987,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.2646188735961914,0.25623956322669983,0.22926706075668335,CEM
1544,"epoch:45,parameters:131,pop_size:100,algorithm:CEM",45,131,100,0.15213480591773987,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.22250136733055115,0.21532918512821198,0.18820688128471375,CEM
1545,"epoch:46,parameters:131,pop_size:100,algorithm:CEM",46,131,100,0.12833720445632935,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.15233992040157318,0.14953646063804626,0.12833720445632935,CEM
1546,"epoch:47,parameters:131,pop_size:100,algorithm:CEM",47,131,100,0.12833720445632935,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.2428024858236313,0.2304888814687729,0.20838938653469086,CEM
1547,"epoch:48,parameters:131,pop_size:100,algorithm:CEM",48,131,100,0.12833720445632935,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.19117280840873718,0.17386747896671295,0.14318948984146118,CEM
1548,"epoch:49,parameters:131,pop_size:100,algorithm:CEM",49,131,100,0.12833720445632935,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.22571733593940735,0.2194470465183258,0.19818857312202454,CEM
1549,"epoch:50,parameters:131,pop_size:100,algorithm:CEM",50,131,100,0.12833720445632935,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.15446189045906067,0.1528957486152649,0.13403476774692535,CEM
1550,"epoch:51,parameters:131,pop_size:100,algorithm:CEM",51,131,100,0.12833720445632935,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.17749729752540588,0.17134809494018555,0.14568829536437988,CEM
1551,"epoch:52,parameters:131,pop_size:100,algorithm:CEM",52,131,100,0.12833720445632935,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.17067351937294006,0.16481207311153412,0.14639003574848175,CEM
1552,"epoch:53,parameters:131,pop_size:100,algorithm:CEM",53,131,100,0.09620978683233261,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.11673504114151001,0.11132574081420898,0.09620978683233261,CEM
1553,"epoch:54,parameters:131,pop_size:100,algorithm:CEM",54,131,100,0.09620978683233261,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.14034491777420044,0.13609519600868225,0.11743303388357162,CEM
1554,"epoch:55,parameters:131,pop_size:100,algorithm:CEM",55,131,100,0.09620978683233261,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.18273688852787018,0.1774737387895584,0.16172949969768524,CEM
1555,"epoch:56,parameters:131,pop_size:100,algorithm:CEM",56,131,100,0.09620978683233261,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.23875844478607178,0.22789525985717773,0.20071439445018768,CEM
1556,"epoch:57,parameters:131,pop_size:100,algorithm:CEM",57,131,100,0.09620978683233261,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.19115881621837616,0.1853833794593811,0.1716277003288269,CEM
1557,"epoch:58,parameters:131,pop_size:100,algorithm:CEM",58,131,100,0.09620978683233261,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.12686631083488464,0.12338688224554062,0.10909134894609451,CEM
1558,"epoch:59,parameters:131,pop_size:100,algorithm:CEM",59,131,100,0.07918647676706314,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.09934363514184952,0.09232326596975327,0.07918647676706314,CEM
1559,"epoch:60,parameters:131,pop_size:100,algorithm:CEM",60,131,100,0.07918647676706314,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.18431125581264496,0.17994792759418488,0.1627698689699173,CEM
1560,"epoch:61,parameters:131,pop_size:100,algorithm:CEM",61,131,100,0.07918647676706314,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.11566870659589767,0.1109670102596283,0.09730134904384613,CEM
1561,"epoch:62,parameters:131,pop_size:100,algorithm:CEM",62,131,100,0.07918647676706314,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.10986883193254471,0.10531596839427948,0.09868605434894562,CEM
1562,"epoch:63,parameters:131,pop_size:100,algorithm:CEM",63,131,100,0.07918647676706314,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.13861609995365143,0.13382266461849213,0.12225669622421265,CEM
1563,"epoch:64,parameters:131,pop_size:100,algorithm:CEM",64,131,100,0.07918647676706314,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.2160705029964447,0.20830143988132477,0.18098771572113037,CEM
1564,"epoch:65,parameters:131,pop_size:100,algorithm:CEM",65,131,100,0.07918647676706314,0.9751775271512113,0.975,0.974988264747301,0.975,1.0,1.0,1.0,1.0,0.15092255175113678,0.14685647189617157,0.1356508582830429,CEM
1565,"epoch:66,parameters:131,pop_size:100,algorithm:CEM",66,131,100,0.07918647676706314,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.12074464559555054,0.11671554297208786,0.10501866042613983,CEM
1566,"epoch:67,parameters:131,pop_size:100,algorithm:CEM",67,131,100,0.07918647676706314,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.17264579236507416,0.16536933183670044,0.1455243080854416,CEM
1567,"epoch:68,parameters:131,pop_size:100,algorithm:CEM",68,131,100,0.04518264904618263,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.055438775569200516,0.053484320640563965,0.04518264904618263,CEM
1568,"epoch:69,parameters:131,pop_size:100,algorithm:CEM",69,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.08147963881492615,0.07817428559064865,0.07151974737644196,CEM
1569,"epoch:70,parameters:131,pop_size:100,algorithm:CEM",70,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.13045381009578705,0.12842974066734314,0.1218966469168663,CEM
1570,"epoch:71,parameters:131,pop_size:100,algorithm:CEM",71,131,100,0.04518264904618263,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.1283123940229416,0.1252792477607727,0.11541667580604553,CEM
1571,"epoch:72,parameters:131,pop_size:100,algorithm:CEM",72,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.15800198912620544,0.15509270131587982,0.131119042634964,CEM
1572,"epoch:73,parameters:131,pop_size:100,algorithm:CEM",73,131,100,0.04518264904618263,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.09876114875078201,0.09535062313079834,0.08865505456924438,CEM
1573,"epoch:74,parameters:131,pop_size:100,algorithm:CEM",74,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.14648039638996124,0.14513078331947327,0.13956759870052338,CEM
1574,"epoch:75,parameters:131,pop_size:100,algorithm:CEM",75,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.10893501341342926,0.1061452254652977,0.09390878677368164,CEM
1575,"epoch:76,parameters:131,pop_size:100,algorithm:CEM",76,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.11452653259038925,0.11238384991884232,0.09155041724443436,CEM
1576,"epoch:77,parameters:131,pop_size:100,algorithm:CEM",77,131,100,0.04518264904618263,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.08178135007619858,0.08042501658201218,0.07541105896234512,CEM
1577,"epoch:78,parameters:131,pop_size:100,algorithm:CEM",78,131,100,0.04518264904618263,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,1.0,1.0,0.13646644353866577,0.13550087809562683,0.1309347152709961,CEM
1578,"epoch:79,parameters:131,pop_size:100,algorithm:CEM",79,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.11695821583271027,0.11525698006153107,0.0915868952870369,CEM
1579,"epoch:80,parameters:131,pop_size:100,algorithm:CEM",80,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.10626282542943954,0.10529794543981552,0.09976919740438461,CEM
1580,"epoch:81,parameters:131,pop_size:100,algorithm:CEM",81,131,100,0.04518264904618263,0.9599116161616161,0.9583333333333334,0.9582352941176472,0.9583333333333334,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.11321256309747696,0.10889556258916855,0.0809922143816948,CEM
1581,"epoch:82,parameters:131,pop_size:100,algorithm:CEM",82,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.11709724366664886,0.11520113050937653,0.09901723265647888,CEM
1582,"epoch:83,parameters:131,pop_size:100,algorithm:CEM",83,131,100,0.04518264904618263,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.10486900061368942,0.1042797863483429,0.10065902024507523,CEM
1583,"epoch:84,parameters:131,pop_size:100,algorithm:CEM",84,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.09008723497390747,0.08727199584245682,0.0782790258526802,CEM
1584,"epoch:85,parameters:131,pop_size:100,algorithm:CEM",85,131,100,0.04518264904618263,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.11149248480796814,0.11019769310951233,0.1052679643034935,CEM
1585,"epoch:86,parameters:131,pop_size:100,algorithm:CEM",86,131,100,0.04518264904618263,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.0825195237994194,0.08098873496055603,0.06741775572299957,CEM
1586,"epoch:87,parameters:131,pop_size:100,algorithm:CEM",87,131,100,0.04518264904618263,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.11735578626394272,0.11265809088945389,0.0887012630701065,CEM
1587,"epoch:88,parameters:131,pop_size:100,algorithm:CEM",88,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.13730990886688232,0.13369721174240112,0.10256738215684891,CEM
1588,"epoch:89,parameters:131,pop_size:100,algorithm:CEM",89,131,100,0.04518264904618263,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.10239934921264648,0.10152529180049896,0.09816502034664154,CEM
